维生素D	主要类别	"最主要的VD是维生素D3与D2"
维生素D	作用	"促进钙、磷吸收，皮肤细胞生长、分化及调节免疫功能"
维生素D	外文名	"vitamin D"
维生素D	来源	"紫外线照射及食物来源"
维生素D	简称	"VD"
维生素D	缺乏病症	"儿童可患佝偻病，成人患骨质软化症"
维生素D	过多病症	"高钙血引起肾功能损害及软组织钙化"
维生素D	食物来源	"海鱼、动物肝、蛋黄及鱼肝油中相对较多"
维生素H	中文名	维生素H
维生素H	别称	"生物素、辅酶R"
维生素H	外文名	"Vitamin H"
维生素H	类别	"水溶性维生素"
维生素H	食物来源	"草莓"
绿僵菌	中文学名	绿僵菌
绿僵菌	亚门	子囊菌亚门
绿僵菌	分布区域	"世界广布"
绿僵菌	属	"绿僵菌属"
绿僵菌	拉丁学名	"Metarhizium"
绿僵菌	界	真菌界
绿僵菌	目	"球壳菌目"
绿僵菌	科	"麦角菌科"
绿僵菌	纲	核菌纲
绿僵菌	门	子囊菌门
绿弯菌门	中文名	绿弯菌门
绿弯菌门	又称	"绿非硫细菌"
绿弯菌门	含义	"通过光合作用产生能量的细菌"
绿弯菌门	外文名	"Chloroflexi"
绿脓杆菌	中文学名	绿脓杆菌
绿脓杆菌	别称	"铜绿假单胞菌"
绿脓杆菌	属	"假单胞菌属"
绿脓杆菌	拉丁学名	"Pseudomonas aeruginosa"
绿脓杆菌	界	细菌界
绿脓杆菌	目	"假单胞菌目"
绿脓杆菌	种	绿脓杆菌
绿脓杆菌	科	假单胞菌科
绿脓杆菌	纲	γ-变形菌纲
绿脓杆菌	门	变形菌门
绿菌门	中文名	绿菌门
绿菌门	外文名	"Chlorobi"
绿菌门	属性	"一类进行不产氧光合作用的细菌"
绿菌门	类群	拟杆菌门
缺壁细菌	中文名	缺壁细菌
缺壁细菌	外文名	"cell wall deficient bacteria"
缺铁	中文名	缺铁
缺铁	全球缺铁人数	"37亿人缺铁"
缺铁	外文名	"Iron deficiency"
缺铁	属于	"全身性的营养缺乏病"
缺铁	缺铁危害	"影响劳动力"
缺锌	中文名	缺锌
缺锌	危害	"口腔溃疡"
缺锌	原因	"先天储备不良、摄入不足"
缺锌	症状	"厌食、偏食"
缺锌	食物来源	"蛋白锌、生蚝、核桃、动物肝脏"
网络维护	中文名	网络维护
网络维护	含义	"功能服务器的管理"
网络维护	核心	"公司或网吧操作系统的管理"
网络维护	要求	"网络传输的正常"
网膜炎	就诊科室	"基本外科"
网膜炎	常见发病部位	"腹膜"
网膜炎	常见病因	"腹腔内各种炎症，原因不明的非特异性坏死性脂肪炎"
网膜炎	常见症状	"腹痛，腹胀、食欲不振等，腹内牵拉感等"
网膜炎	英文名称	"epiploitis,omentitis"
罗伯特·科赫（德国医生和细菌学家）	中文名	"罗伯特·科赫"
罗伯特·科赫（德国医生和细菌学家）	主要成就	"首次证明了一种特定的微生物是特定疾病的病原"
罗伯特·科赫（德国医生和细菌学家）	出生地	"欧洲德国克劳斯特尔"
罗伯特·科赫（德国医生和细菌学家）	出生日期	"1843年"
罗伯特·科赫（德国医生和细菌学家）	国籍	"德国"
罗伯特·科赫（德国医生和细菌学家）	外文名	"Robert Koch"
罗伯特·科赫（德国医生和细菌学家）	毕业院校	"哥廷根大学"
罗伯特·科赫（德国医生和细菌学家）	逝世日期	"1910年"
罗红霉素	主要适用症	"革兰氏阳性菌、厌氧菌、衣原体和支原体"
罗红霉素	剂型	"胶囊"
罗红霉素	化学分子式	"C41H76N2O15"
罗红霉素	外文名称	"Roxithromycin"
罗红霉素	是否处方药	"处方药"
罗红霉素	用法用量	"每日2次，每次150mg，或每日1次300mg"
罗红霉素	药品名称	罗红霉素
羊传染性胸膜肺炎	中文名	羊传染性胸膜肺炎
羊传染性胸膜肺炎	临床特征	"为高热，咳嗽"
羊传染性胸膜肺炎	别称	"羊支原体性肺炎"
羊传染性胸膜肺炎	性质	"高度接触性传染病"
羊炭疽病	传染性	"传染"
羊炭疽病	别称	羊炭疽病
羊炭疽病	多发群体	"绵羊"
羊炭疽病	常见病因	炭疽杆菌
羊瘙痒症	主要症状	"运动机能下降、步态不稳"
羊瘙痒症	传染性	"有传染性"
羊瘙痒症	类别	"一种只含有蛋白质成分的病毒"
羊瘙痒症	英文名称	"Scrapie"
羊瘙痒症	西医学名	羊瘙痒症
羊肚菌（食用菌）	中文学名	"羊肚菌"
羊肚菌（食用菌）	二名法	"Morchella vulgaris"
羊肚菌（食用菌）	亚门	子囊菌亚门
羊肚菌（食用菌）	分布区域	"西藏，云南，四川，新疆，山西，河南，陕西 甘肃，河北，黑龙江"
羊肚菌（食用菌）	别称	"羊肚蘑、编笠菌、羊肚菜"
羊肚菌（食用菌）	属	"羊肚菌属"
羊肚菌（食用菌）	拉丁学名	"Morchella esculenta"
羊肚菌（食用菌）	界	真菌界
羊肚菌（食用菌）	目	"盘菌目"
羊肚菌（食用菌）	种	"羊肚菌"
羊肚菌（食用菌）	科	"羊肚菌科"
羊肚菌（食用菌）	纲	盘菌纲
羊脂酸	CAS登录号	"124-07-2"
羊脂酸	中文名	羊脂酸
羊脂酸	别称	"正辛酸"
羊脂酸	化学式	"C8H16O2"
羊脂酸	外文名	"n-Caprylic acid"
羊脂酸	拼音	"yangzhisuan"
美丽公园	中文名	美丽公园
美丽公园	作用方式	"蠕虫"
美丽公园	外文名	"I-WORM.NAVIDAD"
美丽公园	文件名称	"NAVIDAD.EXE"
美丽公园	类别	"电脑病毒"
羟基磷灰石	中文名	羟基磷灰石
羟基磷灰石	分子式	"Ca10(PO4)6(OH)2"
羟基磷灰石	分子量	"1004"
羟基磷灰石	外文名	"Hydroxyapatite；hydroxylapatite"
羧酶体	中文名	羧酶体
羧酶体	别称	"羧化体；多角体"
羧酶体	厚度	"3.5nm"
羧酶体	外观	"多角形或六角形"
羧酶体	英文名	"carboxysome"
老鼠（啮齿目动物）	中文学名	"老鼠"
老鼠（啮齿目动物）	二名法	"田鼠"
老鼠（啮齿目动物）	亚属	"鼠亚属"
老鼠（啮齿目动物）	亚目	"鼠形亚目"
老鼠（啮齿目动物）	亚种	"450多种"
老鼠（啮齿目动物）	亚科	"鼠亚科"
老鼠（啮齿目动物）	亚纲	"真兽亚纲"
老鼠（啮齿目动物）	亚门	"脊椎动物亚门"
老鼠（啮齿目动物）	分布区域	"除南极洲外全球。下水道、厕所、厨房、田间，草丛，屋檐等处"
老鼠（啮齿目动物）	别称	"耗子、臭鼠、田鼠、家鼠、米耗子、坎精、老虫"
老鼠（啮齿目动物）	历史	"约4700万年"
老鼠（啮齿目动物）	外文名	"Mouse，Rat（英），ネズミ（日）"
老鼠（啮齿目动物）	天敌	"猫、蛇、鹰、鼬、人 等"
老鼠（啮齿目动物）	对人影响	"传播疾病等"
老鼠（啮齿目动物）	对人的好处	"帮人们开发新药（被实验者）"
老鼠（啮齿目动物）	寿命	"1～3年"
老鼠（啮齿目动物）	属	"鼠属"
老鼠（啮齿目动物）	常见颜色	"灰色、白色、黑色"
老鼠（啮齿目动物）	拉丁学名	"Muroidea"
老鼠（啮齿目动物）	族	"鼠族"
老鼠（啮齿目动物）	汉语拼音	"lǎo shǔ"
老鼠（啮齿目动物）	爱吃食物	"花生、瓜子、谷类、水稻，薯类等"
老鼠（啮齿目动物）	界	"动物界"
老鼠（啮齿目动物）	目	"啮齿目"
老鼠（啮齿目动物）	种	"老鼠"
老鼠（啮齿目动物）	科	"鼠科"
老鼠（啮齿目动物）	繁殖速度	"40天可受孕"
老鼠（啮齿目动物）	纲	"哺乳纲"
老鼠（啮齿目动物）	门	"脊索动物门"
耐药性	中文名	耐药性
耐药性	别称	"抗药性"
耐药性	外文名	"drug resistance"
耐药性	酶种	"2种"
耐药菌	中文名	耐药菌
耐药菌	外文名	"Drug-resistant bacteria"
耐药菌	年代	"40年代"
耐药菌	时间	"1999年"
耐药菌	类别	菌类
耐药菌	领域	"生命科学"
耐药菌株	中文名	耐药菌株
耐药菌株	外文名	"drug-resistant strain"
耳背	中文名	耳背
耳背	外文名	"hard of hearing"
耳背	拼音	"er bei"
耳背	类型	"病症"
耳背	解释	"指听觉不灵"
耳背	词性	"名词"
耶尔森氏菌属	中文学名	耶尔森氏菌属
耶尔森氏菌属	拉丁学名	"Yersiniavan Loghem"
耶尔森氏菌属	界	细菌界
耶尔森氏菌属	直径	"0.5～0.8μm"
耶尔森氏菌属	科	肠杆菌科
耶尔森氏菌属	长	"1～3μm"
耶尔森菌属	中文学名	耶尔森菌属
耶尔森菌属	拉丁学名	"Yersinia"
耶尔森菌属	生物学性状	"为两头钝圆，卵圆形短小杆菌"
耶尔森菌属	科	肠杆菌
职业病	中文名	职业病
职业病	外文名	"Occupational Diseases"
职业病	常见职业病	"尘肺、职业中毒、职业性皮肤病等"
职业病	相关法律	"《中华人民共和国职业病防治法》"
联合免疫缺陷病	就诊科室	"风湿免疫科"
联合免疫缺陷病	常见病因	"骨髓多能造血干细胞发育不全，常染色体或伴性染色体隐性遗传等"
联合免疫缺陷病	常见症状	"肺炎、慢性腹泻、口腔与皮肤念珠菌感染及中耳炎等"
联合免疫缺陷病	英文名称	"combined immunodeficiency disease"
聚合性痤疮	多发群体	"青年男性"
聚合性痤疮	就诊科室	皮肤科
聚合性痤疮	常见发病部位	"面颊，颈后，胸部，后背"
聚合性痤疮	常见症状	"囊肿性皮损"
聚合性痤疮	英文名称	"acneconglobata"
聚羟基丁酸酯	中文名	聚羟基丁酸酯
聚羟基丁酸酯	分类	"聚酯类聚合物"
聚羟基丁酸酯	发现者	"法国微生物学家Maurice Lemoigne"
聚羟基丁酸酯	外文名	"polyhydroxybutyrate, PHB"
聚羟基脂肪酸酯	中文名	聚羟基脂肪酸酯
聚羟基脂肪酸酯	外文名	"polyhydroxyalkanoates"
聚羟基脂肪酸酯	简称	"PHA"
聚羟基脂肪酸酯	类型	"生物高分子材料"
聚谷氨酸	CAS登录号	"25513-46-6"
聚谷氨酸	EINECS登录号	"200-293-7"
聚谷氨酸	中文名	聚谷氨酸
聚谷氨酸	分子式	"L-Glu-(L-Glu)n-L-Glu"
聚谷氨酸	分子量	"70-200万单位"
聚谷氨酸	别称	"纳豆菌胶、多聚谷氨酸"
聚谷氨酸	化学式	"L-Glu-(L-Glu)n-L-Glu"
聚谷氨酸	外观	"白色粉末"
聚谷氨酸	应用	"保水剂 ，重金属离子吸附剂，以及药物载体等"
聚谷氨酸	水溶性	"水溶"
聚谷氨酸	英文名	"POLY-L-GLUTAMIC ACID 2'000-15'000"
聚醚类抗生素	中文名	聚醚类抗生素
聚醚类抗生素	产生菌	链霉菌
聚醚类抗生素	外文名	"polyether antibiotics"
聚醚类抗生素	结构特征	"分子一端有一羧基"
肉毒杆菌	中文学名	肉毒杆菌
肉毒杆菌	别称	"肉毒梭菌"
肉毒杆菌	属	"梭菌属（Clostridium）"
肉毒杆菌	拉丁学名	"Clostridium botulinum"
肉毒杆菌	界	细菌界
肉毒杆菌	目	"梭菌目"
肉毒杆菌	科	"梭菌科"
肉毒杆菌	纲	"梭菌纲"
肉毒杆菌	门	"厚壁菌门（Firmicutes）"
肉毒杆菌毒素	不良反应	"头痛、过敏、复视、表情不自然"
肉毒杆菌毒素	中文名	肉毒杆菌毒素
肉毒杆菌毒素	产地	"美国、英国和中国"
肉毒杆菌毒素	别称	"肉毒毒素或肉毒杆菌素，"
肉毒杆菌毒素	危害	"使用有一定风险"
肉毒杆菌毒素	外文名	"Botulinum toxin"
肉毒杆菌毒素	毒性	"毒性最强的天然物质之一"
肉毒杆菌毒素	组成	"多肽"
肉毒毒素	中文名	肉毒毒素
肉毒毒素	危害	"引起肌肉松弛麻痹"
肉毒毒素	外文名	"botulinum toxin，AX"
肉毒毒素	本质	"神经毒素"
肉毒毒素	机理	"抑制神经末梢释放乙酰胆碱"
肉毒毒素	释放物质	"乙酰胆碱"
肉瘤病毒	中文名	肉瘤病毒
肉瘤病毒	发现时间	"1911年"
肉瘤病毒	外文名	"sarcoma virus"
肉瘤病毒	属于	"RNA病毒的引起肉瘤的病毒之总称"
肉瘤病毒	形态	"肉瘤"
肌肉萎缩	传染性	""
肌肉萎缩	就诊科室	"神经科"
肌肉萎缩	常见发病部位	"肌肉"
肌肉萎缩	常见病因	"多由肌肉本身疾患或神经系统功能障碍所致"
肌肉萎缩	常见症状	"肌肉萎缩、肌无力，延髓麻痹症状，并发肺炎、压疮等"
肌肉萎缩	英文名称	"myatrophy；myophagism"
肛管炎	中文名	肛管炎
肛管炎	属于	"肛管炎症"
肛管炎	病因	"细菌感染"
肛管炎	经常	"与直肠炎并发"
肝功能衰竭	别称	肝衰竭
肝功能衰竭	就诊科室	"消化内科"
肝功能衰竭	常见病因	"有肝炎、某些药物、中毒、缺氧性肝损伤等引起"
肝功能衰竭	常见症状	"食欲不振、恶心欲呕、黄疸、肝臭、出血、腹水、肺水肺、昏迷、紫癜等"
肝功能衰竭	英文名称	"hepatic failure"
肝功能试验	中文名	肝功能试验
肝功能试验	临床意义	"常用于肝脏疾病的诊断和疗效观察"
肝功能试验	操作方法	"血清蛋白测定、血清酶测定等"
肝功能障碍	中文名	肝功能障碍
肝功能障碍	外文名	"hepatosis"
肝功能障碍	科室	"肝病科"
肝巨噬细胞	中文名	肝巨噬细胞
肝巨噬细胞	位置	"肝血窦腔内"
肝巨噬细胞	别名	"枯否细胞，库普弗细胞"
肝巨噬细胞	功能	"变形运动和活跃的吞噬"
肝巨噬细胞	外文名	"Kupffer cells, KC"
肝活检	中文名	肝活检
肝炎	传播途径	"病毒性肝炎有传染性，可通过日常生活接触传播、血源性传播、母婴传播及医源性传播及性接触等途径传播"
肝炎	传染性	"有"
肝炎	就诊科室	"传染科，肝炎科，消化科"
肝炎	常见病因	"由病毒、细菌、寄生虫、药物、酒精等因素引起"
肝炎	常见症状	"食欲减退、腹胀、厌油腻食物、恶心呕吐、易疲倦"
肝炎	英文名称	"Hepatitis"
肝炎病毒	中文名	肝炎病毒
肝炎病毒	分类	"甲型、乙型、丙型、丁型和戊型"
肝炎病毒	定义	"引起病毒性肝炎的病原体"
肝炎病毒	所属类别	"医学术语"
肝硬化	就诊科室	"消化科"
肝硬化	常见发病部位	"肝"
肝硬化	常见病因	"病毒性肝炎、酒精中毒、营养障碍、工业毒物、药物、循环障碍、代谢障碍、胆汁淤积、血吸虫病等"
肝硬化	常见症状	"乏力腹胀、肝脾大、黄疸，肝掌、蜘蛛痣,腹水等"
肝硬化	英文名称	"liver cirrhosis"
肝脏疾病	传染性	"无"
肝脏疾病	就诊科室	"消化内科"
肝脏疾病	常见病因	"病毒、细菌、寄生虫感染，饮食不当，饮酒等可引起"
肝脏疾病	常见症状	"疾病不同，症状不同"
肝脓肿	传染性	"无"
肝脓肿	就诊科室	"内科"
肝脓肿	常见症状	"疼痛，水肿"
肝脓肿	英文名称	"liverabscess"
肝衰竭	主要病因	"病毒，酒精，药物"
肝衰竭	主要症状	"黄疸，腹水，乏力，低热"
肝衰竭	发病部位	"肝"
肝衰竭	所属科室	"内科 - 消化内科"
肝衰竭	西医学名	肝衰竭
肠杆菌	中文名	肠杆菌
肠杆菌	分类	"无芽孢、周身鞭毛"
肠杆菌	外文名	"Enterobacteriaceae"
肠杆菌	属于	"细菌"
肠杆菌属	中文名	肠杆菌属
肠杆菌属	外文名	"Enterobacter Hormaeche and Edwards"
肠杆菌属	特性	厌氧
肠杆菌属	生长环境	"普通培养基"
肠杆菌科	中文学名	肠杆菌科
肠杆菌科	拉丁学名	"Enterobacteriaceae"
肠杆菌科	界	细菌界
肠杆菌科	目	"肠杆菌目(Enterobacteriales)"
肠杆菌科	纲	"γ-变形菌纲(γ-proteobacteria)"
肠杆菌科	门	"变形菌门(Proteobacteria)"
肠毒素	中文名	肠毒素
肠毒素	外文名	"Enterotoxin"
肠毒素	抗原性分类	"A-E，G-I 8个血清型"
肠毒素	相对分子质量	"约为30000"
肠毒素	致病性	"引发腹泻等肠道疾病"
肠毒素	释义	"引起葡萄球菌食物中毒的致病物质"
肠源性紫绀	中医病名	肠源性紫绀
肠源性紫绀	常见病因	"食用大量含硝酸盐的食物"
肠源性紫绀	常见症状	"头痛、无力、呼吸困难、心动过速、昏迷以及皮肤黏膜呈青紫色。"
肠源性紫绀	英文名称	"enterogenous cyanosis"
肠炎	就诊科室	"消化内科"
肠炎	常见病因	"细菌、病毒、真菌和寄生虫等引起的感染等"
肠炎	常见症状	"恶心呕吐、腹泻或长期慢性、反复发作的腹痛等"
肠炎	英文名称	"enteritis"
肠球菌	中文名	肠球菌
肠球菌	分布范围	"人和动物消化道内"
肠球菌	外文名	"Enterococcus"
肠球菌	特性	"耐药等"
肠球菌	类型	"革兰阳性（G+）球菌"
肠球菌	致病	"尿路感染、皮肤软组织感染等"
肠球菌属	中文名	肠球菌属
肠球菌属	培养	"在液体培养基中呈成对或短链"
肠球菌属	外文名	"Enterococcus Thiercelin and Jouhaud"
肠球菌属	大小	"0.6～2.0μm× 0.6～2.5μm"
肠球菌属	形状	"细胞球形或卵圆形"
肠球菌属	运动	"有时以鞭毛运动"
肠病毒	中文名	肠病毒
肠病毒	包括	"小儿麻痹病毒三型等"
肠病毒	外文名	"无"
肠病毒	性质	"一群病毒的总称"
肠系膜淋巴结结核	别称	"结核性肠系膜淋巴结炎"
肠系膜淋巴结结核	多发群体	"儿童和青少年"
肠系膜淋巴结结核	就诊科室	"内科"
肠系膜淋巴结结核	常见发病部位	"肠系膜淋巴结"
肠系膜淋巴结结核	常见病因	"结核杆菌感染感染"
肠系膜淋巴结结核	常见症状	"持续性低热、疲倦不适，急腹痛，恶心、呕吐，腹泻或便秘等"
肠系膜淋巴结结核	英文名称	"tuberculosis of the  mesentric lymphnodes"
肠结核	多发群体	"中青年女性"
肠结核	就诊科室	"内科"
肠结核	常见病因	"人型结核杆菌感染"
肠结核	常见症状	"腹痛、腹泻与便秘、腹部包块、倦怠、消瘦、贫血等"
肠结核	英文名称	"intestinal  tuberculosis"
肠道传染病	中文名	肠道传染病
肠道传染病	分类	"病名"
肠道传染病	简介	"肠道指大小肠"
肠道传染病	词性	"名词"
肠道寄生虫病	就诊科室	"消化内科，感染科"
肠道寄生虫病	常见发病部位	"肠道"
肠道寄生虫病	常见病因	"卫生条件、生活习惯、健康意识、经济水平和家庭聚集性等"
肠道寄生虫病	常见症状	"下腹阵痛和压痛、慢性腹泻、大便带鲜血或隐血，腹胀、消瘦、贫血等"
肠道病毒71型	其他名称	"EV71"
肠道病毒71型	发现地点	"加利福尼亚"
肠道病毒71型	发现时间	"1969年"
肠道病毒71型	发现来源	"患有疾病的婴儿粪便标本"
肠道病毒71型	发病部位	"肠道"
肠道病毒71型	多发群体	"婴幼儿"
肠道病毒71型	手足口病	"主要病原体之一"
肠道病毒71型	英文名称	"Human enterovirus 71"
肠道病毒71型	西医学名	肠道病毒71型
肠道病毒	传染性	"有"
肠道病毒	别称	肠道病毒
肠道病毒	就诊科室	"肛肠科"
肠道病毒	常见发病部位	"肠道"
肠道病毒感染	中文名	肠道病毒感染
肠道病毒感染	临床表现	"倦怠、乏力、低热"
肠道病毒感染	包括	"脊髓灰质炎病毒、柯萨奇病毒"
肠道病毒感染	简介	"属病毒引起的传染病"
肠道细菌	中文名	肠道细菌
肠道细菌	外文名	"Intestinal bacteria"
肠道菌群	中文学名	肠道菌群
肠道菌群	分布情况	"结肠内就有400个以上的菌种"
肠道菌群	有助	"维他命的合成"
肠道菌群	生理功能	"吸收水分，粪便较软"
肠道菌群失调症	又称	"肠道菌群失调"
肠道菌群失调症	就诊科室	"消化内科"
肠道菌群失调症	常见病因	"饮食因素，菌丛的变化因素，药物的代谢因素，年龄因素，胃肠道免疫功能障碍"
肠道菌群失调症	常见症状	腹泻
肠道菌群失调症	英文别称	"intestinalbacilliillness"
肠道血吸虫病	主要病因	"血吸虫寄生于人体引起"
肠道血吸虫病	主要症状	"急性炎症"
肠道血吸虫病	传播途径	粪便
肠道血吸虫病	发病部位	"直肠，降结肠，乙状结肠"
肠道血吸虫病	性质	"我国危害最严重的寄生虫病"
肠道血吸虫病	西医学名	肠道血吸虫病
肠黏附性大肠杆菌	中文名	肠黏附性大肠杆菌
肠黏附性大肠杆菌	外文名	"Intestinal adhesion E. coli"
肠黏附性大肠杆菌	导致	"儿童腹泻"
肠黏附性大肠杆菌	属于	"致腹泻性大肠杆菌"
肠黏附性大肠杆菌	引起	"肠微绒毛病变"
肠黏附性大肠杆菌	特点	"能黏附于小肠上皮细胞"
股癣	传播途径	"接触传染"
股癣	传染性	"有"
股癣	多发群体	"男性多汗者，汽车司机、长期坐位者"
股癣	就诊科室	皮肤科
股癣	常见病因	"由絮状表皮癣菌、须癣毛癣菌、红色毛癣菌等引起"
股癣	常见症状	"症状一般表现为腹股沟内侧有环状或半环状皮损"
股癣	英文名称	"tinea cruris"
肥大细胞（血液细胞）	中文名	"肥大细胞"
肥大细胞（血液细胞）	分布	"皮肤及内脏粘膜下的微血管周围"
肥大细胞（血液细胞）	外文名	"mast cell"
肥大细胞（血液细胞）	属性	"细胞"
肥达氏反应	中文名	肥达氏反应
肥达氏反应	伤寒杆菌属于	沙门菌
肥达氏反应	别名	"伤寒杆菌凝集试验"
肥达氏反应	性质	"免疫凝集实验"
肺功能检查	中文名	肺功能检查
肺功能检查	临床意义	"早期检出肺、呼吸道病变"
肺实变	中文名	肺实变
肺实变	外文名	"lung consolidation"
肺巨噬细胞	中文学名	肺巨噬细胞
肺巨噬细胞	分布区域	"肺间质内"
肺巨噬细胞	别称	"肺泡巨噬细胞"
肺巨噬细胞	拉丁学名	"pulmonarymacrophage"
肺巨噬细胞	界	"动物界"
肺念珠菌病	就诊科室	"呼吸内科"
肺念珠菌病	常见发病部位	"肺"
肺念珠菌病	常见病因	"念珠菌感染"
肺念珠菌病	常见症状	"咳嗽、咳少量白色黏液痰或脓痰等"
肺念珠菌病	英文名称	"pulmonary  candidiasis"
肺炎	就诊科室	"呼吸科"
肺炎	常见发病部位	"肺脏"
肺炎	常见病因	"大肠杆菌、克雷伯杆菌、绿脓杆菌、流感杆菌等革兰阴性杆菌；细菌、病毒、真菌、需氧菌、厌氧菌等"
肺炎	常见症状	"呼吸急促，呼吸困难，嗜睡，脱水，食欲减退；脉速、湿啰音，伴呼吸音减弱及支气管肺泡呼吸音等"
肺炎	英文名称	"Pneumonia"
肺炎克雷伯菌	中文学名	肺炎克雷伯菌
肺炎克雷伯菌	别称	"革兰阴性杆菌"
肺炎克雷伯菌	危害	"多发性脓肿"
肺炎克雷伯菌	属	克雷伯氏菌属
肺炎克雷伯菌	拉丁学名	"Klebsiella Pneumoniae"
肺炎克雷伯菌	界	细菌界
肺炎克雷伯菌	目	"肠杆菌目(Enterobacteriales)"
肺炎克雷伯菌	科	"肠杆菌科（Enterobacteriaceae）"
肺炎克雷伯菌	纲	"γ-变形菌纲(γ-proteobacteria)"
肺炎克雷伯菌	门	变形菌门
肺炎双球菌	中文名	肺炎双球菌
肺炎双球菌	外文名	"Pneumococcus"
肺炎双球菌	引起疾病	"大叶肺炎、腹膜炎、胸膜炎等"
肺炎双球菌	直径	"0.5～1.5微米"
肺炎双球菌	类别	原核生物
肺炎喘嗽	中医学名	肺炎喘嗽
肺炎喘嗽	其他名称	小儿肺炎
肺炎喘嗽	发病部位	"肺"
肺炎喘嗽	多发群体	"婴幼儿"
肺炎喘嗽	常见症状	"发热、咳嗽、痰壅、气急、鼻煽"
肺炎喘嗽	疾病分类	"儿科-肺系疾病"
肺炎喘嗽	英文名称	"pneumonia with dyspneic cough"
肺炎球菌	中文学名	"肺炎链球菌"
肺炎球菌	二名法	"Streptococcus pneumoniae"
肺炎球菌	属	"链球菌属 Streptococcus"
肺炎球菌	界	""
肺炎球菌	目	"乳杆菌目 Lactobacillales"
肺炎球菌	种	"肺炎链球菌 S. pneumoniae"
肺炎球菌	科	"链球菌科 Streptococcaceae"
肺炎球菌	纲	"芽孢杆菌纲 Bacilli"
肺炎球菌	门	"厚壁菌门 Firmicutes"
肺炎球菌多糖疫苗	中文名	肺炎球菌多糖疫苗
肺炎球菌多糖疫苗	性质	"科学"
肺炎球菌多糖疫苗	私有	"疫苗"
肺炎球菌多糖疫苗	类别	"医学"
肺炎疫苗	主要适用症	肺炎
肺炎疫苗	联合使用	流感疫苗
肺炎疫苗	药品名称	肺炎疫苗
肺炎疫苗	药物成分	"23价肺炎球菌多糖疫苗"
肺炎衣原体	中文学名	肺炎衣原体
肺炎衣原体	变种	"TWAR、 考拉和马"
肺炎衣原体	拉丁学名	"Chlamydiapneumoniae，Cpn"
肺炎衣原体	界	细菌界
肺炎链球菌（乳杆菌目细菌）	中文学名	"肺炎链球菌"
肺炎链球菌（乳杆菌目细菌）	分布区域	"世界各地"
肺炎链球菌（乳杆菌目细菌）	别称	肺炎球菌
肺炎链球菌（乳杆菌目细菌）	属	链球菌属
肺炎链球菌（乳杆菌目细菌）	拉丁学名	"Streptococcus pneumoniae"
肺炎链球菌（乳杆菌目细菌）	界	细菌界
肺炎链球菌（乳杆菌目细菌）	目	"乳杆菌目"
肺炎链球菌（乳杆菌目细菌）	科	"链球菌科"
肺炎链球菌（乳杆菌目细菌）	纲	芽孢杆菌纲
肺炎链球菌（乳杆菌目细菌）	门	厚壁菌门
肺炭疽	传染性	"有"
肺炭疽	就诊科室	"呼吸内科"
肺炭疽	常见病因	"炭疽杆菌感染所致"
肺炭疽	常见症状	"发病急骤，寒战高热，咳嗽胸痛，呼吸困难，咳血等"
肺炭疽	英文名称	"Pulmonary Anthrax"
肺真菌病	就诊科室	"呼吸内科"
肺真菌病	常见发病部位	"肺脏"
肺真菌病	常见病因	"由真菌（霉菌）感染引起"
肺真菌病	英文名称	"Pneumomycosis"
肺纤维化	多发群体	"40～50岁男性，既往有吸烟史患者略多"
肺纤维化	就诊科室	"呼吸科"
肺纤维化	常见病因	"长期吸烟、环境因素，慢性支气管炎等肺部疾病"
肺纤维化	常见症状	"胸闷、呼吸困难等"
肺纤维化	英文名称	"pulmonary fibrosis"
肺结核	传播途径	飞沫传播
肺结核	传染性	"有"
肺结核	多发群体	"老年人，慢性呼吸道疾病、糖尿病患者，未接种卡介疫苗者"
肺结核	就诊科室	"感染科、呼吸内科"
肺结核	常见病因	"肺部感染了结核菌导致肺结核"
肺结核	常见症状	"可有低热（午后显著）、盗汗、乏力、消瘦等"
肺结核	英文名称	"pulmonary tuberculosis"
肺脓肿	多发群体	"壮年男性"
肺脓肿	就诊科室	"呼吸内科"
肺脓肿	常见病因	"细菌感染，支气管堵塞，全身抵抗力降低"
肺脓肿	英文名称	"lungabscess"
肺部疾病	中文名	肺部疾病
肺部疾病	外文名	"lung diseases"
肺部疾病	科室	"呼吸内科"
肺间质纤维化	中文名	肺间质纤维化
肺间质纤维化	外文名	"monary interstitial fibrosis"
肺间质纤维化	科室	"呼吸内科"
肽聚糖	中文名	肽聚糖
肽聚糖	又称	"粘肽（mucopeptide）"
肽聚糖	外文名	"peptidoglycan"
肽聚糖	存在于	"原核生物细胞壁的糖肽化合物"
肾功能	中文名	肾功能
肾功能	外文名	"Kidney Function"
肾功能	属性	"人体机能"
肾功能	所属学科	"医学"
肾炎	传染性	"无"
肾炎	多发群体	"老年人、肾功能损害患者、高血压患者、肥胖者"
肾炎	就诊科室	"肾内科"
肾炎	常见病因	"不明"
肾炎	常见症状	"多出现血尿、蛋白尿、水肿、高血压等表现"
肾炎	英文名称	"nephritis"
肾盂肾炎	就诊科室	"肾内科"
肾盂肾炎	常见病因	"致病菌绝大多数为革兰阴性杆菌"
肾盂肾炎	常见症状	"发热寒战、恶心呕吐、腰痛，尿频尿急尿痛等"
肾盂肾炎	英文名称	"pyelonephritis"
肾结核	多发群体	"20～40岁男性"
肾结核	就诊科室	"肾内科"
