	s1	s2	labels
225	http://www.openkg.cn/COVID-19/wiki/resource/R25057	http://www.openkg.cn/2019-nCoV/health/resource/R6874	1.0
226	http://www.openkg.cn/COVID-19/wiki/resource/R25063	http://www.openkg.cn/2019-nCoV/health/resource/R6257	1.0
227	http://www.openkg.cn/COVID-19/wiki/resource/R25067	http://www.openkg.cn/2019-nCoV/health/resource/R6991	1.0
228	http://www.openkg.cn/COVID-19/wiki/resource/R25068	http://www.openkg.cn/2019-nCoV/health/resource/R6622	1.0
229	http://www.openkg.cn/COVID-19/wiki/resource/R2508	http://www.openkg.cn/2019-nCoV/health/resource/R7075	1.0
230	http://www.openkg.cn/COVID-19/wiki/resource/R25092	http://www.openkg.cn/2019-nCoV/health/resource/R6853	1.0
231	http://www.openkg.cn/COVID-19/wiki/resource/R25093	http://www.openkg.cn/2019-nCoV/health/resource/R6700	1.0
232	http://www.openkg.cn/COVID-19/wiki/resource/R25096	http://www.openkg.cn/2019-nCoV/health/resource/R7065	1.0
233	http://www.openkg.cn/COVID-19/wiki/resource/R25118	http://www.openkg.cn/2019-nCoV/health/resource/R6764	1.0
234	http://www.openkg.cn/COVID-19/wiki/resource/R25119	http://www.openkg.cn/2019-nCoV/health/resource/R6828	1.0
235	http://www.openkg.cn/COVID-19/wiki/resource/R25124	http://www.openkg.cn/2019-nCoV/health/resource/R6242	1.0
236	http://www.openkg.cn/COVID-19/wiki/resource/R25128	http://www.openkg.cn/2019-nCoV/health/resource/R6904	1.0
237	http://www.openkg.cn/COVID-19/wiki/resource/R25149	http://www.openkg.cn/2019-nCoV/health/resource/R7033	1.0
238	http://www.openkg.cn/COVID-19/wiki/resource/R25160	http://www.openkg.cn/2019-nCoV/health/resource/R6489	1.0
239	http://www.openkg.cn/COVID-19/wiki/resource/R25172	http://www.openkg.cn/2019-nCoV/health/resource/R7009	1.0
240	http://www.openkg.cn/COVID-19/wiki/resource/R25181	http://www.openkg.cn/2019-nCoV/health/resource/R7071	1.0
241	http://www.openkg.cn/COVID-19/wiki/resource/R25188	http://www.openkg.cn/2019-nCoV/health/resource/R6788	1.0
242	http://www.openkg.cn/COVID-19/wiki/resource/R25191	http://www.openkg.cn/2019-nCoV/health/resource/R7073	1.0
243	http://www.openkg.cn/COVID-19/wiki/resource/R25192	http://www.openkg.cn/2019-nCoV/health/resource/R7092	1.0
244	http://www.openkg.cn/COVID-19/wiki/resource/R2520	http://www.openkg.cn/2019-nCoV/health/resource/R7085	1.0
245	http://www.openkg.cn/COVID-19/wiki/resource/R25205	http://www.openkg.cn/2019-nCoV/health/resource/R7079	1.0
246	http://www.openkg.cn/COVID-19/wiki/resource/R2521	http://www.openkg.cn/2019-nCoV/health/resource/R6861	1.0
247	http://www.openkg.cn/COVID-19/wiki/resource/R25217	http://www.openkg.cn/2019-nCoV/health/resource/R6743	1.0
248	http://www.openkg.cn/COVID-19/wiki/resource/R25250	http://www.openkg.cn/2019-nCoV/health/resource/R7041	1.0
249	http://www.openkg.cn/COVID-19/wiki/resource/R25251	http://www.openkg.cn/2019-nCoV/health/resource/R6936	1.0
250	http://www.openkg.cn/COVID-19/wiki/resource/R25264	http://www.openkg.cn/2019-nCoV/health/resource/R6860	1.0
251	http://www.openkg.cn/COVID-19/wiki/resource/R25268	http://www.openkg.cn/2019-nCoV/health/resource/R6943	1.0
252	http://www.openkg.cn/COVID-19/wiki/resource/R25272	http://www.openkg.cn/2019-nCoV/health/resource/R6914	1.0
253	http://www.openkg.cn/COVID-19/wiki/resource/R25275	http://www.openkg.cn/2019-nCoV/health/resource/R7003	1.0
254	http://www.openkg.cn/COVID-19/wiki/resource/R25279	http://www.openkg.cn/2019-nCoV/health/resource/R6598	1.0
255	http://www.openkg.cn/COVID-19/wiki/resource/R25283	http://www.openkg.cn/2019-nCoV/health/resource/R6336	1.0
256	http://www.openkg.cn/COVID-19/wiki/resource/R25303	http://www.openkg.cn/2019-nCoV/health/resource/R6907	1.0
257	http://www.openkg.cn/COVID-19/wiki/resource/R25310	http://www.openkg.cn/2019-nCoV/health/resource/R6928	1.0
258	http://www.openkg.cn/COVID-19/wiki/resource/R25328	http://www.openkg.cn/2019-nCoV/health/resource/R6973	1.0
259	http://www.openkg.cn/COVID-19/wiki/resource/R25340	http://www.openkg.cn/2019-nCoV/health/resource/R7082	1.0
260	http://www.openkg.cn/COVID-19/wiki/resource/R25342	http://www.openkg.cn/2019-nCoV/health/resource/R6895	1.0
261	http://www.openkg.cn/COVID-19/wiki/resource/R25351	http://www.openkg.cn/2019-nCoV/health/resource/R6703	1.0
262	http://www.openkg.cn/COVID-19/wiki/resource/R25352	http://www.openkg.cn/2019-nCoV/health/resource/R6814	1.0
263	http://www.openkg.cn/COVID-19/wiki/resource/R25356	http://www.openkg.cn/2019-nCoV/health/resource/R2817	1.0
264	http://www.openkg.cn/COVID-19/wiki/resource/R25359	http://www.openkg.cn/2019-nCoV/health/resource/R6986	1.0
265	http://www.openkg.cn/COVID-19/wiki/resource/R25366	http://www.openkg.cn/2019-nCoV/health/resource/R7029	1.0
266	http://www.openkg.cn/COVID-19/wiki/resource/R25377	http://www.openkg.cn/2019-nCoV/health/resource/R6633	1.0
267	http://www.openkg.cn/COVID-19/wiki/resource/R25389	http://www.openkg.cn/2019-nCoV/health/resource/R6660	1.0
268	http://www.openkg.cn/COVID-19/wiki/resource/R25390	http://www.openkg.cn/2019-nCoV/health/resource/R6866	1.0
269	http://www.openkg.cn/COVID-19/wiki/resource/R25398	http://www.openkg.cn/2019-nCoV/health/resource/R7038	1.0
270	http://www.openkg.cn/COVID-19/wiki/resource/R25399	http://www.openkg.cn/2019-nCoV/health/resource/R6600	1.0
271	http://www.openkg.cn/COVID-19/wiki/resource/R25405	http://www.openkg.cn/2019-nCoV/health/resource/R7087	1.0
272	http://www.openkg.cn/COVID-19/wiki/resource/R2541	http://www.openkg.cn/2019-nCoV/health/resource/R6266	1.0
273	http://www.openkg.cn/COVID-19/wiki/resource/R25411	http://www.openkg.cn/2019-nCoV/health/resource/R6851	1.0
274	http://www.openkg.cn/COVID-19/wiki/resource/R25417	http://www.openkg.cn/2019-nCoV/health/resource/R6999	1.0
275	http://www.openkg.cn/COVID-19/wiki/resource/R25438	http://www.openkg.cn/2019-nCoV/health/resource/R6951	1.0
276	http://www.openkg.cn/COVID-19/wiki/resource/R25456	http://www.openkg.cn/2019-nCoV/health/resource/R7056	1.0
277	http://www.openkg.cn/COVID-19/wiki/resource/R25461	http://www.openkg.cn/2019-nCoV/health/resource/R6836	1.0
278	http://www.openkg.cn/COVID-19/wiki/resource/R25477	http://www.openkg.cn/2019-nCoV/health/resource/R7051	1.0
279	http://www.openkg.cn/COVID-19/wiki/resource/R25478	http://www.openkg.cn/2019-nCoV/health/resource/R7042	1.0
280	http://www.openkg.cn/COVID-19/wiki/resource/R25488	http://www.openkg.cn/2019-nCoV/health/resource/R6577	1.0
281	http://www.openkg.cn/COVID-19/wiki/resource/R2549	http://www.openkg.cn/2019-nCoV/health/resource/R7106	1.0
282	http://www.openkg.cn/COVID-19/wiki/resource/R25491	http://www.openkg.cn/2019-nCoV/health/resource/R6604	1.0
283	http://www.openkg.cn/COVID-19/wiki/resource/R25507	http://www.openkg.cn/2019-nCoV/health/resource/R7084	1.0
284	http://www.openkg.cn/COVID-19/wiki/resource/R25512	http://www.openkg.cn/2019-nCoV/health/resource/R6599	1.0
285	http://www.openkg.cn/COVID-19/wiki/resource/R25518	http://www.openkg.cn/2019-nCoV/health/resource/R6974	1.0
286	http://www.openkg.cn/COVID-19/wiki/resource/R25522	http://www.openkg.cn/2019-nCoV/health/resource/R6707	1.0
287	http://www.openkg.cn/COVID-19/wiki/resource/R25533	http://www.openkg.cn/2019-nCoV/health/resource/R6961	1.0
288	http://www.openkg.cn/COVID-19/wiki/resource/R25547	http://www.openkg.cn/2019-nCoV/health/resource/R6873	1.0
289	http://www.openkg.cn/COVID-19/wiki/resource/R25555	http://www.openkg.cn/2019-nCoV/health/resource/R6774	1.0
290	http://www.openkg.cn/COVID-19/wiki/resource/R25556	http://www.openkg.cn/2019-nCoV/health/resource/R6893	1.0
291	http://www.openkg.cn/COVID-19/wiki/resource/R25565	http://www.openkg.cn/2019-nCoV/health/resource/R6556	1.0
292	http://www.openkg.cn/COVID-19/wiki/resource/R25567	http://www.openkg.cn/2019-nCoV/health/resource/R6722	1.0
293	http://www.openkg.cn/COVID-19/wiki/resource/R2557	http://www.openkg.cn/2019-nCoV/health/resource/R6813	1.0
294	http://www.openkg.cn/COVID-19/wiki/resource/R25575	http://www.openkg.cn/2019-nCoV/health/resource/R6214	1.0
295	http://www.openkg.cn/COVID-19/wiki/resource/R25586	http://www.openkg.cn/2019-nCoV/health/resource/R6862	1.0
296	http://www.openkg.cn/COVID-19/wiki/resource/R25592	http://www.openkg.cn/2019-nCoV/health/resource/R6822	1.0
297	http://www.openkg.cn/COVID-19/wiki/resource/R25599	http://www.openkg.cn/2019-nCoV/health/resource/R6995	1.0
298	http://www.openkg.cn/COVID-19/wiki/resource/R25600	http://www.openkg.cn/2019-nCoV/health/resource/R6735	1.0
299	http://www.openkg.cn/COVID-19/wiki/resource/R25605	http://www.openkg.cn/2019-nCoV/health/resource/R7040	1.0
300	http://www.openkg.cn/COVID-19/wiki/resource/R25608	http://www.openkg.cn/2019-nCoV/health/resource/R6977	1.0
301	http://www.openkg.cn/COVID-19/wiki/resource/R2563	http://www.openkg.cn/2019-nCoV/health/resource/R6788	1.0
302	http://www.openkg.cn/COVID-19/wiki/resource/R25656	http://www.openkg.cn/2019-nCoV/health/resource/R6273	1.0
303	http://www.openkg.cn/COVID-19/wiki/resource/R25659	http://www.openkg.cn/2019-nCoV/health/resource/R6932	1.0
304	http://www.openkg.cn/COVID-19/wiki/resource/R25672	http://www.openkg.cn/2019-nCoV/health/resource/R6952	1.0
305	http://www.openkg.cn/COVID-19/wiki/resource/R25674	http://www.openkg.cn/2019-nCoV/health/resource/R6729	1.0
306	http://www.openkg.cn/COVID-19/wiki/resource/R25685	http://www.openkg.cn/2019-nCoV/health/resource/R6615	1.0
307	http://www.openkg.cn/COVID-19/wiki/resource/R25689	http://www.openkg.cn/2019-nCoV/health/resource/R2467	1.0
308	http://www.openkg.cn/COVID-19/wiki/resource/R2569	http://www.openkg.cn/2019-nCoV/health/resource/R6451	1.0
309	http://www.openkg.cn/COVID-19/wiki/resource/R25691	http://www.openkg.cn/2019-nCoV/health/resource/R6451	1.0
310	http://www.openkg.cn/COVID-19/wiki/resource/R25704	http://www.openkg.cn/2019-nCoV/health/resource/R7050	1.0
311	http://www.openkg.cn/COVID-19/wiki/resource/R25717	http://www.openkg.cn/2019-nCoV/health/resource/R6784	1.0
312	http://www.openkg.cn/COVID-19/wiki/resource/R25721	http://www.openkg.cn/2019-nCoV/health/resource/R3344	1.0
313	http://www.openkg.cn/COVID-19/wiki/resource/R25746	http://www.openkg.cn/2019-nCoV/health/resource/R6602	1.0
314	http://www.openkg.cn/COVID-19/wiki/resource/R25750	http://www.openkg.cn/2019-nCoV/health/resource/R7046	1.0
315	http://www.openkg.cn/COVID-19/wiki/resource/R25764	http://www.openkg.cn/2019-nCoV/health/resource/R6803	1.0
316	http://www.openkg.cn/COVID-19/wiki/resource/R25788	http://www.openkg.cn/2019-nCoV/health/resource/R7018	1.0
317	http://www.openkg.cn/COVID-19/wiki/resource/R25792	http://www.openkg.cn/2019-nCoV/health/resource/R6900	1.0
318	http://www.openkg.cn/COVID-19/wiki/resource/R25808	http://www.openkg.cn/2019-nCoV/health/resource/R6799	1.0
319	http://www.openkg.cn/COVID-19/wiki/resource/R25857	http://www.openkg.cn/2019-nCoV/health/resource/R6855	1.0
320	http://www.openkg.cn/COVID-19/wiki/resource/R25861	http://www.openkg.cn/2019-nCoV/health/resource/R7058	1.0
321	http://www.openkg.cn/COVID-19/wiki/resource/R25868	http://www.openkg.cn/2019-nCoV/health/resource/R7080	1.0
322	http://www.openkg.cn/COVID-19/wiki/resource/R25871	http://www.openkg.cn/2019-nCoV/health/resource/R6692	1.0
323	http://www.openkg.cn/COVID-19/wiki/resource/R25873	http://www.openkg.cn/2019-nCoV/health/resource/R6769	1.0
324	http://www.openkg.cn/COVID-19/wiki/resource/R25876	http://www.openkg.cn/2019-nCoV/health/resource/R6949	1.0
325	http://www.openkg.cn/COVID-19/wiki/resource/R25878	http://www.openkg.cn/2019-nCoV/health/resource/R6563	1.0
326	http://www.openkg.cn/COVID-19/wiki/resource/R25880	http://www.openkg.cn/2019-nCoV/health/resource/R6327	1.0
327	http://www.openkg.cn/COVID-19/wiki/resource/R25882	http://www.openkg.cn/2019-nCoV/health/resource/R7075	1.0
328	http://www.openkg.cn/COVID-19/wiki/resource/R25885	http://www.openkg.cn/2019-nCoV/health/resource/R6699	1.0
329	http://www.openkg.cn/COVID-19/wiki/resource/R25889	http://www.openkg.cn/2019-nCoV/health/resource/R6793	1.0
330	http://www.openkg.cn/COVID-19/wiki/resource/R25896	http://www.openkg.cn/2019-nCoV/health/resource/R6761	1.0
331	http://www.openkg.cn/COVID-19/wiki/resource/R2591	http://www.openkg.cn/2019-nCoV/health/resource/R7009	1.0
332	http://www.openkg.cn/COVID-19/wiki/resource/R25910	http://www.openkg.cn/2019-nCoV/health/resource/R6938	1.0
333	http://www.openkg.cn/COVID-19/wiki/resource/R25914	http://www.openkg.cn/2019-nCoV/health/resource/R6266	1.0
334	http://www.openkg.cn/COVID-19/wiki/resource/R25920	http://www.openkg.cn/2019-nCoV/health/resource/R6779	1.0
335	http://www.openkg.cn/COVID-19/wiki/resource/R25923	http://www.openkg.cn/2019-nCoV/health/resource/R6579	1.0
336	http://www.openkg.cn/COVID-19/wiki/resource/R25931	http://www.openkg.cn/2019-nCoV/health/resource/R6946	1.0
337	http://www.openkg.cn/COVID-19/wiki/resource/R25939	http://www.openkg.cn/2019-nCoV/health/resource/R7103	1.0
338	http://www.openkg.cn/COVID-19/wiki/resource/R25956	http://www.openkg.cn/2019-nCoV/health/resource/R7002	1.0
339	http://www.openkg.cn/COVID-19/wiki/resource/R25960	http://www.openkg.cn/2019-nCoV/health/resource/R6737	1.0
340	http://www.openkg.cn/COVID-19/wiki/resource/R25971	http://www.openkg.cn/2019-nCoV/health/resource/R6950	1.0
341	http://www.openkg.cn/COVID-19/wiki/resource/R25973	http://www.openkg.cn/2019-nCoV/health/resource/R7096	1.0
342	http://www.openkg.cn/COVID-19/wiki/resource/R25983	http://www.openkg.cn/2019-nCoV/health/resource/R6080	1.0
343	http://www.openkg.cn/COVID-19/wiki/resource/R25985	http://www.openkg.cn/2019-nCoV/health/resource/R6856	1.0
344	http://www.openkg.cn/COVID-19/wiki/resource/R25986	http://www.openkg.cn/2019-nCoV/health/resource/R1231	1.0
345	http://www.openkg.cn/COVID-19/wiki/resource/R25987	http://www.openkg.cn/2019-nCoV/health/resource/R6927	1.0
346	http://www.openkg.cn/COVID-19/wiki/resource/R25998	http://www.openkg.cn/2019-nCoV/health/resource/R6678	1.0
347	http://www.openkg.cn/COVID-19/wiki/resource/R25999	http://www.openkg.cn/2019-nCoV/health/resource/R6603	1.0
348	http://www.openkg.cn/COVID-19/wiki/resource/R2609	http://www.openkg.cn/2019-nCoV/health/resource/R6735	1.0
349	http://www.openkg.cn/COVID-19/wiki/resource/R2624	http://www.openkg.cn/2019-nCoV/health/resource/R7056	1.0
350	http://www.openkg.cn/COVID-19/wiki/resource/R2628	http://www.openkg.cn/2019-nCoV/health/resource/R6779	1.0
351	http://www.openkg.cn/COVID-19/wiki/resource/R2630	http://www.openkg.cn/2019-nCoV/health/resource/R6722	1.0
352	http://www.openkg.cn/COVID-19/wiki/resource/R2634	http://www.openkg.cn/2019-nCoV/health/resource/R6618	1.0
353	http://www.openkg.cn/COVID-19/wiki/resource/R2636	http://www.openkg.cn/2019-nCoV/health/resource/R6612	1.0
354	http://www.openkg.cn/COVID-19/wiki/resource/R2640	http://www.openkg.cn/2019-nCoV/health/resource/R6926	1.0
355	http://www.openkg.cn/COVID-19/wiki/resource/R2646	http://www.openkg.cn/2019-nCoV/health/resource/R6763	1.0
356	http://www.openkg.cn/COVID-19/wiki/resource/R2647	http://www.openkg.cn/2019-nCoV/health/resource/R861	1.0
357	http://www.openkg.cn/COVID-19/wiki/resource/R2652	http://www.openkg.cn/2019-nCoV/health/resource/R5776	1.0
358	http://www.openkg.cn/COVID-19/wiki/resource/R2665	http://www.openkg.cn/2019-nCoV/health/resource/R6887	1.0
359	http://www.openkg.cn/COVID-19/wiki/resource/R2677	http://www.openkg.cn/2019-nCoV/health/resource/R6990	1.0
360	http://www.openkg.cn/COVID-19/wiki/resource/R2690	http://www.openkg.cn/2019-nCoV/health/resource/R6729	1.0
361	http://www.openkg.cn/COVID-19/wiki/resource/R2691	http://www.openkg.cn/2019-nCoV/health/resource/R7065	1.0
362	http://www.openkg.cn/COVID-19/wiki/resource/R2699	http://www.openkg.cn/2019-nCoV/health/resource/R6726	1.0
363	http://www.openkg.cn/COVID-19/wiki/resource/R2725	http://www.openkg.cn/2019-nCoV/health/resource/R3344	1.0
364	http://www.openkg.cn/COVID-19/wiki/resource/R2730	http://www.openkg.cn/2019-nCoV/health/resource/R6732	1.0
365	http://www.openkg.cn/COVID-19/wiki/resource/R27316	http://www.openkg.cn/2019-nCoV/health/resource/R7075	1.0
366	http://www.openkg.cn/COVID-19/wiki/resource/R2733	http://www.openkg.cn/2019-nCoV/health/resource/R6874	1.0
367	http://www.openkg.cn/COVID-19/wiki/resource/R27382	http://www.openkg.cn/2019-nCoV/health/resource/R6241	1.0
368	http://www.openkg.cn/COVID-19/wiki/resource/R2750	http://www.openkg.cn/2019-nCoV/health/resource/R6598	1.0
369	http://www.openkg.cn/COVID-19/wiki/resource/R27567	http://www.openkg.cn/2019-nCoV/health/resource/R6474	1.0
370	http://www.openkg.cn/COVID-19/wiki/resource/R27584	http://www.openkg.cn/2019-nCoV/health/resource/R6544	1.0
371	http://www.openkg.cn/COVID-19/wiki/resource/R2763	http://www.openkg.cn/2019-nCoV/health/resource/R6877	1.0
372	http://www.openkg.cn/COVID-19/wiki/resource/R27648	http://www.openkg.cn/2019-nCoV/health/resource/R6252	1.0
373	http://www.openkg.cn/COVID-19/wiki/resource/R2774	http://www.openkg.cn/2019-nCoV/health/resource/R7071	1.0
374	http://www.openkg.cn/COVID-19/wiki/resource/R2775	http://www.openkg.cn/2019-nCoV/health/resource/R6242	1.0
375	http://www.openkg.cn/COVID-19/wiki/resource/R27830	http://www.openkg.cn/2019-nCoV/health/resource/R6857	1.0
376	http://www.openkg.cn/COVID-19/wiki/resource/R27837	http://www.openkg.cn/2019-nCoV/health/resource/R6408	1.0
377	http://www.openkg.cn/COVID-19/wiki/resource/R27842	http://www.openkg.cn/2019-nCoV/health/resource/R6763	1.0
378	http://www.openkg.cn/COVID-19/wiki/resource/R27856	http://www.openkg.cn/2019-nCoV/health/resource/R6574	1.0
379	http://www.openkg.cn/COVID-19/wiki/resource/R2788	http://www.openkg.cn/2019-nCoV/health/resource/R7042	1.0
380	http://www.openkg.cn/COVID-19/wiki/resource/R2795	http://www.openkg.cn/2019-nCoV/health/resource/R6949	1.0
381	http://www.openkg.cn/COVID-19/wiki/resource/R2807	http://www.openkg.cn/2019-nCoV/health/resource/R4241	1.0
382	http://www.openkg.cn/COVID-19/wiki/resource/R2825	http://www.openkg.cn/2019-nCoV/health/resource/R6977	1.0
383	http://www.openkg.cn/COVID-19/wiki/resource/R28279	http://www.openkg.cn/2019-nCoV/health/resource/R6531	1.0
384	http://www.openkg.cn/COVID-19/wiki/resource/R28399	http://www.openkg.cn/2019-nCoV/health/resource/R3377	1.0
385	http://www.openkg.cn/COVID-19/wiki/resource/R2860	http://www.openkg.cn/2019-nCoV/health/resource/R6719	1.0
386	http://www.openkg.cn/COVID-19/wiki/resource/R2866	http://www.openkg.cn/2019-nCoV/health/resource/R6638	1.0
387	http://www.openkg.cn/COVID-19/wiki/resource/R2869	http://www.openkg.cn/2019-nCoV/health/resource/R6851	1.0
388	http://www.openkg.cn/COVID-19/wiki/resource/R2882	http://www.openkg.cn/2019-nCoV/health/resource/R6252	1.0
389	http://www.openkg.cn/COVID-19/wiki/resource/R28878	http://www.openkg.cn/2019-nCoV/health/resource/R6591	1.0
390	http://www.openkg.cn/COVID-19/wiki/resource/R28881	http://www.openkg.cn/2019-nCoV/health/resource/R6349	1.0
391	http://www.openkg.cn/COVID-19/wiki/resource/R28934	http://www.openkg.cn/2019-nCoV/health/resource/R6328	1.0
392	http://www.openkg.cn/COVID-19/wiki/resource/R2902	http://www.openkg.cn/2019-nCoV/health/resource/R7046	1.0
393	http://www.openkg.cn/COVID-19/wiki/resource/R29098	http://www.openkg.cn/2019-nCoV/health/resource/R6542	1.0
394	http://www.openkg.cn/COVID-19/wiki/resource/R29193	http://www.openkg.cn/2019-nCoV/health/resource/R4665	1.0
395	http://www.openkg.cn/COVID-19/wiki/resource/R29225	http://www.openkg.cn/2019-nCoV/health/resource/R6207	1.0
396	http://www.openkg.cn/COVID-19/wiki/resource/R29251	http://www.openkg.cn/2019-nCoV/health/resource/R6420	1.0
397	http://www.openkg.cn/COVID-19/wiki/resource/R29272	http://www.openkg.cn/2019-nCoV/health/resource/R6323	1.0
398	http://www.openkg.cn/COVID-19/wiki/resource/R2935	http://www.openkg.cn/2019-nCoV/health/resource/R6950	1.0
399	http://www.openkg.cn/COVID-19/wiki/resource/R2941	http://www.openkg.cn/2019-nCoV/health/resource/R6954	1.0
400	http://www.openkg.cn/COVID-19/wiki/resource/R29413	http://www.openkg.cn/2019-nCoV/health/resource/R6192	1.0
401	http://www.openkg.cn/COVID-19/wiki/resource/R29497	http://www.openkg.cn/2019-nCoV/health/resource/R6487	1.0
402	http://www.openkg.cn/COVID-19/wiki/resource/R2950	http://www.openkg.cn/2019-nCoV/health/resource/R6793	1.0
403	http://www.openkg.cn/COVID-19/wiki/resource/R29567	http://www.openkg.cn/2019-nCoV/health/resource/R6571	1.0
404	http://www.openkg.cn/COVID-19/wiki/resource/R2957	http://www.openkg.cn/2019-nCoV/health/resource/R7082	1.0
405	http://www.openkg.cn/COVID-19/wiki/resource/R2961	http://www.openkg.cn/2019-nCoV/health/resource/R6599	1.0
406	http://www.openkg.cn/COVID-19/wiki/resource/R29635	http://www.openkg.cn/2019-nCoV/health/resource/R6498	1.0
407	http://www.openkg.cn/COVID-19/wiki/resource/R2970	http://www.openkg.cn/2019-nCoV/health/resource/R6867	1.0
408	http://www.openkg.cn/COVID-19/wiki/resource/R2973	http://www.openkg.cn/2019-nCoV/health/resource/R7102	1.0
409	http://www.openkg.cn/COVID-19/wiki/resource/R2974	http://www.openkg.cn/2019-nCoV/health/resource/R6556	1.0
410	http://www.openkg.cn/COVID-19/wiki/resource/R29764	http://www.openkg.cn/2019-nCoV/health/resource/R294	1.0
411	http://www.openkg.cn/COVID-19/wiki/resource/R29815	http://www.openkg.cn/2019-nCoV/health/resource/R6220	1.0
412	http://www.openkg.cn/COVID-19/wiki/resource/R2984	http://www.openkg.cn/2019-nCoV/health/resource/R7096	1.0
413	http://www.openkg.cn/COVID-19/wiki/resource/R29955	http://www.openkg.cn/2019-nCoV/health/resource/R6580	1.0
414	http://www.openkg.cn/COVID-19/wiki/resource/R3001	http://www.openkg.cn/2019-nCoV/health/resource/R6870	1.0
415	http://www.openkg.cn/COVID-19/wiki/resource/R30036	http://www.openkg.cn/2019-nCoV/health/resource/R7003	1.0
416	http://www.openkg.cn/COVID-19/wiki/resource/R30065	http://www.openkg.cn/2019-nCoV/health/resource/R6444	1.0
417	http://www.openkg.cn/COVID-19/wiki/resource/R30237	http://www.openkg.cn/2019-nCoV/health/resource/R6456	1.0
418	http://www.openkg.cn/COVID-19/wiki/resource/R3026	http://www.openkg.cn/2019-nCoV/health/resource/R7038	1.0
419	http://www.openkg.cn/COVID-19/wiki/resource/R3035	http://www.openkg.cn/2019-nCoV/health/resource/R6999	1.0
420	http://www.openkg.cn/COVID-19/wiki/resource/R3038	http://www.openkg.cn/2019-nCoV/health/resource/R7060	1.0
421	http://www.openkg.cn/COVID-19/wiki/resource/R30411	http://www.openkg.cn/2019-nCoV/health/resource/R6952	1.0
422	http://www.openkg.cn/COVID-19/wiki/resource/R30417	http://www.openkg.cn/2019-nCoV/health/resource/R6740	1.0
423	http://www.openkg.cn/COVID-19/wiki/resource/R30418	http://www.openkg.cn/2019-nCoV/health/resource/R6366	1.0
424	http://www.openkg.cn/COVID-19/wiki/resource/R30443	http://www.openkg.cn/2019-nCoV/health/resource/R5589	1.0
425	http://www.openkg.cn/COVID-19/wiki/resource/R30447	http://www.openkg.cn/2019-nCoV/health/resource/R6209	1.0
426	http://www.openkg.cn/COVID-19/wiki/resource/R3045	http://www.openkg.cn/2019-nCoV/health/resource/R6822	1.0
427	http://www.openkg.cn/COVID-19/wiki/resource/R3050	http://www.openkg.cn/2019-nCoV/health/resource/R6860	1.0
428	http://www.openkg.cn/COVID-19/wiki/resource/R30580	http://www.openkg.cn/2019-nCoV/health/resource/R6382	1.0
429	http://www.openkg.cn/COVID-19/wiki/resource/R3061	http://www.openkg.cn/2019-nCoV/health/resource/R6972	1.0
430	http://www.openkg.cn/COVID-19/wiki/resource/R30613	http://www.openkg.cn/2019-nCoV/health/resource/R6547	1.0
431	http://www.openkg.cn/COVID-19/wiki/resource/R3065	http://www.openkg.cn/2019-nCoV/health/resource/R6862	1.0
432	http://www.openkg.cn/COVID-19/wiki/resource/R3066	http://www.openkg.cn/2019-nCoV/health/resource/R7029	1.0
433	http://www.openkg.cn/COVID-19/wiki/resource/R3070	http://www.openkg.cn/2019-nCoV/health/resource/R6602	1.0
434	http://www.openkg.cn/COVID-19/wiki/resource/R3071	http://www.openkg.cn/2019-nCoV/health/resource/R6951	1.0
435	http://www.openkg.cn/COVID-19/wiki/resource/R30710	http://www.openkg.cn/2019-nCoV/health/resource/R6565	1.0
436	http://www.openkg.cn/COVID-19/wiki/resource/R3073	http://www.openkg.cn/2019-nCoV/health/resource/R6776	1.0
437	http://www.openkg.cn/COVID-19/wiki/resource/R3078	http://www.openkg.cn/2019-nCoV/health/resource/R1627	1.0
438	http://www.openkg.cn/COVID-19/wiki/resource/R30808	http://www.openkg.cn/2019-nCoV/health/resource/R6524	1.0
439	http://www.openkg.cn/COVID-19/wiki/resource/R3084	http://www.openkg.cn/2019-nCoV/health/resource/R6742	1.0
440	http://www.openkg.cn/COVID-19/wiki/resource/R30848	http://www.openkg.cn/2019-nCoV/health/resource/R6769	1.0
441	http://www.openkg.cn/COVID-19/wiki/resource/R3086	http://www.openkg.cn/2019-nCoV/health/resource/R6840	1.0
442	http://www.openkg.cn/COVID-19/wiki/resource/R3087	http://www.openkg.cn/2019-nCoV/health/resource/R5574	1.0
443	http://www.openkg.cn/COVID-19/wiki/resource/R30870	http://www.openkg.cn/2019-nCoV/health/resource/R6208	1.0
444	http://www.openkg.cn/COVID-19/wiki/resource/R30928	http://www.openkg.cn/2019-nCoV/health/resource/R7035	1.0
445	http://www.openkg.cn/COVID-19/wiki/resource/R30933	http://www.openkg.cn/2019-nCoV/health/resource/R6529	1.0
446	http://www.openkg.cn/COVID-19/wiki/resource/R30943	http://www.openkg.cn/2019-nCoV/health/resource/R7007	1.0
447	http://www.openkg.cn/COVID-19/wiki/resource/R30952	http://www.openkg.cn/2019-nCoV/health/resource/R7097	1.0
448	http://www.openkg.cn/COVID-19/wiki/resource/R3097	http://www.openkg.cn/2019-nCoV/health/resource/R6743	1.0
449	http://www.openkg.cn/COVID-19/wiki/resource/R3098	http://www.openkg.cn/2019-nCoV/health/resource/R7002	1.0
